order_id,created_at,event,customer_email,customer_first_name,customer_last_name,customer_phone,customer_country,customer_state,product_id,product_name,product_niche,quantity,price_usd,payment_method,payment_gateway,payment_status,funnel_source,utm_campaign
ORD-2026-11954,2026-02-06T08:11:55Z,order.approved,sarahroberts@yahoo.com,Sarah,Roberts,+19581514340,CA,,PROD-003,Gluco Control,blood_sugar,1,99,credit_card,digistore,approved,google_ads,ggl_glucocontrol_advertorial_retarget
ORD-2026-11955,2026-02-02T05:05:17Z,order.approved,ruthwilson1995@outlook.com,Ruth,Wilson,+16245582979,US,OH,PROD-003,Gluco Control,blood_sugar,3,59,pix,cartpanda,approved,tiktok_ads,ggl_glucocontrol_vsl_retarget
ORD-2026-11956,2026-02-05T14:49:08Z,order.chargeback,scott_baker@gmail.com,,Baker,+17098225192,CA,,PROD-003,Gluco Control,blood_sugar,1,99,credit_card,cartpanda,approved,organic,ggl_glucocontrol_quiz_lookalike
ORD-2026-11957,2026-02-08T02:25:45Z,order.approved,sharon_jones38@gmail.com,Sharon,Jones,+1800275ABCD,US,WI,PROD-001,Fit Burn,weight_loss,6,49,credit_card,digistore,approved,facebook_ads,ggl_fitburn_vsl_cold
ORD-2026-11958,2026-02-03T10:32:40Z,order.approved,deborahperez66@hotmail.com,Deborah,Perez,+19443477824,US,GA,PROD-005,Joint Flex,joint_health,1,179,credit_card,cartpanda,approved,google_ads,ggl_jointflex_quiz_cold
ORD-2026-11959,2026-02-10T18:55:40Z,order.approved,maria.anderson57@outlook.com,Maria,Anderson,+815536224717,IE,,PROD-004,Mens Growth,male_enhancement,6,249,credit_card,cartpanda,approved,email_campaign,ggl_mensgrowth_vsl_cold
ORD-2026-11960,2026-02-01T22:58:51Z,order.approved,michellethompson1990@outlook.com,Michelle,Thompson,+17133531028,US,TX,PROD-001,Fit Burn,weight_loss,6,197,credit_card,cartpanda,approved,facebook_ads,ggl_fitburn_quiz_cold
ORD-2026-11961,2026-02-07T05:38:03Z,order.approved,emilyjackson43@gmail.com,Emily,Jackson,+61471811332,AU,,PROD-004,Mens Growth,male_enhancement,6,129,credit_card,cartpanda,approved,organic,ggl_mensgrowth_advertorial_cold
ORD-2026-11962,2026-02-04T05:44:53Z,order.refunded,josephlewis1982@icloud.com,Joseph,Lewis,+16339531021,US,VA,PROD-004,Mens Growth,male_enhancement,1,69,credit_card,cartpanda,approved,google_ads,ggl_mensgrowth_advertorial_retarget
ORD-2026-11963,2026-02-09T09:42:21Z,order.pending,stevenmoore17@yahoo.com,Steven,Moore,+1555285,US,WI,PROD-002,Memory Lift,memory,1,147,credit_card,digistore,approved,facebook_ads,ggl_memorylift_advertorial_lookalike
ORD-2026-11964,2026-02-08T14:23:43Z,order.approved,brian_wright60@aol.com,Brian,Wright,+447540538997,GB,,PROD-003,Gluco Control,blood_sugar,6,99,credit_card,cartpanda,approved,google_ads,ggl_glucocontrol_vsl_lookalike
ORD-2026-11965,2026-02-09T12:53:27Z,order.approved,helen.robinson@,Helen,Robinson,+16616865064,US,CA,PROD-001,Fit Burn,weight_loss,1,147,credit_card,cartpanda,approved,organic,ggl_fitburn_vsl_retarget
ORD-2026-11966,2026-02-03T09:18:58Z,order.approved,williamrobinson18@aol.com,William,Robinson,+12052329187,US,CA,PROD-001,Fit Burn,weight_loss,3,49,credit_card,cartpanda,approved,organic,ggl_fitburn_quiz_retarget
ORD-2026-11967,2026-02-08T10:07:53Z,order.approved,,Thomas,Rogers,+17481275739,US,IN,PROD-002,Memory Lift,memory,3,49,credit_card,cartpanda,declined,google_ads,ggl_memorylift_advertorial_cold
ORD-2026-11968,2026-02-10T00:50:32Z,order.approved,sharon.jackson@icloud.com,Sharon,Jackson,+15967262974,US,NC,PROD-004,Mens Growth,male_enhancement,1,69,pix,cartpanda,approved,facebook_ads,ggl_mensgrowth_vsl_lookalike
ORD-2026-11969,2026-02-09T06:30:40Z,order.approved,patricia.rogers@hotmail.com,Patricia,Rogers,+14061734947,US,OH,PROD-003,Gluco Control,blood_sugar,1,59,credit_card,cartpanda,approved,organic,ggl_glucocontrol_quiz_retarget
ORD-2026-11970,2026-02-05T11:51:23Z,order.approved,kevin_williams96@hotmail.com,Kevin,Williams,+1555608,NZ,,PROD-002,Memory Lift,memory,3,147,paypal,cartpanda,approved,organic,ggl_memorylift_vsl_lookalike
ORD-2026-11971,2026-02-05T22:38:45Z,order.approved,eric.garcia89@outlook.com,Eric,Garcia,,US,VA,PROD-005,Joint Flex,joint_health,1,129,credit_card,cartpanda,approved,facebook_ads,fb_jointflex_quiz_lookalike
ORD-2026-11972,2026-02-03T10:15:49Z,order.approved,amanda_robinson1992@gmail.com,Amanda,Robinson,+18193574265,US,MA,PROD-002,Memory Lift,memory,1,97,credit_card,cartpanda,approved,facebook_ads,ggl_memorylift_vsl_lookalike
ORD-2026-11973,2026-02-09T11:16:49Z,order.approved,ryan.young@email,Ryan,Young,+16564599894,US,WI,PROD-003,Gluco Control,blood_sugar,3,59,credit_card,digistore,approved,google_ads,fb_glucocontrol_vsl_cold
ORD-2026-11974,2026-02-05T17:54:10Z,order.refunded,stephanieanderson@mail.com,Stephanie,Anderson,+61446633469,AU,,PROD-004,Mens Growth,male_enhancement,1,189,credit_card,cartpanda,approved,google_ads,ggl_mensgrowth_advertorial_cold
ORD-2026-11975,2026-02-09T00:26:49Z,order.approved,ryancarter10@icloud.com,Ryan,Carter,,US,MA,PROD-003,Gluco Control,blood_sugar,6,99,credit_card,digistore,approved,tiktok_ads,ggl_glucocontrol_quiz_lookalike
ORD-2026-11976,2026-02-04T19:33:57Z,order.approved,jessica.rogers1986@aol.com,Jessica,Rogers,+14813100009,US,MI,PROD-004,Mens Growth,male_enhancement,1,69,credit_card,cartpanda,approved,organic,ggl_mensgrowth_quiz_lookalike
ORD-2026-11977,2026-02-10T16:41:13Z,order.pending,elizabethwilson1999@gmail.com,,Wilson,8425859883,CA,,PROD-005,Joint Flex,joint_health,3,49,credit_card,cartpanda,approved,google_ads,ggl_jointflex_advertorial_retarget
ORD-2026-11978,2026-02-07T06:20:46Z,order.approved,maria_edwards1991@aol.com,Maria,Edwards,+13086353876,US,GA,PROD-002,Memory Lift,memory,6,294,credit_card,cartpanda,approved,email_campaign,ggl_memorylift_vsl_cold
ORD-2026-11979,2026-02-11T07:20:12Z,order.chargeback,david.thompson64@outlook.com,David,Thompson,+15159344488,US,CA,PROD-005,Joint Flex,joint_health,6,89,credit_card,cartpanda,approved,email_campaign,ggl_jointflex_vsl_lookalike
ORD-2026-11980,2026-02-03T16:46:23Z,order.chargeback,sharon_brown47@gmail.com,Sharon,Brown,,US,MO,PROD-003,Gluco Control,blood_sugar,6,199,credit_card,cartpanda,approved,tiktok_ads,fb_glucocontrol_advertorial_lookalike
ORD-2026-11981,2026-02-07T01:23:48Z,order.approved,stephanie.morris78@aol.com,Stephanie,Morris,+12411760064,US,TX,PROD-003,Gluco Control,blood_sugar,1,99,credit_card,digistore,approved,email_campaign,ggl_glucocontrol_advertorial_cold
ORD-2026-11982,2026-02-10T18:32:53Z,order.approved,katherinerodriguez63@outlook.com,Katherine,Rodriguez,+12177180018,US,NJ,PROD-005,Joint Flex,joint_health,3,89,paypal,cartpanda,approved,organic,ggl_jointflex_quiz_lookalike
ORD-2026-11983,2026-02-10T20:09:52Z,order.approved,sarah.roberts1998@gmail.com,Sarah,Roberts,+13951317716,US,MA,PROD-003,Gluco Control,blood_sugar,3,59,credit_card,cartpanda,approved,email_campaign,ggl_glucocontrol_advertorial_lookalike
ORD-2026-11984,2026-02-07T18:11:29Z,order.approved,justin_sanchez1991@mail.com,Justin,Sanchez,+61492813813,AU,,PROD-001,Fit Burn,weight_loss,1,97,credit_card,digistore,approved,organic,ggl_fitburn_vsl_cold
ORD-2026-11985,2026-02-08T19:35:59Z,order.refunded,sandra_carter1983@icloud.com,Sandra,Carter,+17567370211,US,WA,PROD-002,Memory Lift,memory,3,147,credit_card,digistore,approved,tiktok_ads,fb_memorylift_advertorial_lookalike
ORD-2026-11986,2026-02-05T12:06:39Z,order.refunded,williamlewis@icloud.com,William,Lewis,+17434786141,US,GA,PROD-003,Gluco Control,blood_sugar,6,99,credit_card,cartpanda,approved,tiktok_ads,ggl_glucocontrol_vsl_lookalike
ORD-2026-11987,2026-02-06T17:41:03Z,order.pending,barbara.smith@aol.com,Barbara,Smith,+19561625760,US,IL,PROD-002,Memory Lift,memory,6,294,credit_card,cartpanda,approved,email_campaign,ggl_memorylift_vsl_lookalike
ORD-2026-11988,2026-02-08T12:54:32Z,order.approved,ashley_williams25@yahoo.com,Ashley,Williams,+19488699307,US,NC,PROD-003,Gluco Control,blood_sugar,1,149,paypal,cartpanda,approved,tiktok_ads,ggl_glucocontrol_quiz_lookalike
ORD-2026-11989,2026-02-03T23:20:59Z,order.approved,steven.andersongmail.com,Steven,Anderson,+447267502206,GB,,PROD-004,Mens Growth,male_enhancement,6,189,credit_card,cartpanda,pending,tiktok_ads,ggl_mensgrowth_advertorial_lookalike
ORD-2026-11990,2026-02-10T06:49:19Z,order.approved,jane.martin82@aol.com,Jane,Martin,+14264676367,CA,,PROD-003,Gluco Control,blood_sugar,3,59,credit_card,cartpanda,approved,email_campaign,ggl_glucocontrol_advertorial_retarget
ORD-2026-11991,2026-02-10T11:03:53Z,order.approved,justinmorris1998@yahoo.com,Justin,Morris,+13686504900,US,IN,PROD-002,Memory Lift,memory,3,49,credit_card,cartpanda,approved,google_ads,ggl_memorylift_advertorial_cold
ORD-2026-11992,2026-02-06T07:01:25Z,order.approved,katherine.wright1986@gmail.com,Katherine,Wright,,US,AZ,PROD-004,Mens Growth,male_enhancement,1,249,credit_card,digistore,approved,organic,fb_mensgrowth_vsl_retarget
ORD-2026-11993,2026-02-07T20:05:43Z,order.approved,robertthompson18@gmail.com,Robert,Thompson,+13827594429,US,IN,PROD-002,Memory Lift,memory,1,294,credit_card,digistore,approved,facebook_ads,fb_memorylift_advertorial_retarget
ORD-2026-11994,2026-02-02T09:51:42Z,order.approved,debraking@yahoo.com,Debra,King,+12682692765,US,WI,PROD-004,Mens Growth,male_enhancement,3,129,credit_card,cartpanda,approved,facebook_ads,ggl_mensgrowth_quiz_cold
ORD-2026-11995,2026-02-10T18:36:38Z,order.pending,amanda.wright@email,Amanda,Wright,+15284974590,US,MI,PROD-005,Joint Flex,joint_health,3,49,credit_card,digistore,approved,google_ads,ggl_jointflex_advertorial_retarget
ORD-2026-11996,2026-02-08T00:20:44Z,order.approved,lisa@@email.com,Lisa,Carter,+447152414455,GB,,PROD-002,Memory Lift,memory,6,294,credit_card,cartpanda,pending,organic,ggl_memorylift_vsl_cold
ORD-2026-11997,2026-02-04T16:13:21Z,order.approved,timothy.collins@aol.com,Timothy,Collins,+19414195751,US,TX,PROD-004,Mens Growth,male_enhancement,1,249,credit_card,cartpanda,approved,organic,ggl_mensgrowth_vsl_cold
ORD-2026-11998,2026-02-01T14:59:12Z,order.refunded,steven.morris@icloud.com,Steven,Morris,+447618837954,GB,,PROD-005,Joint Flex,joint_health,3,179,credit_card,cartpanda,approved,organic,ggl_jointflex_advertorial_retarget
ORD-2026-11999,2026-02-08T18:58:13Z,order.approved,rebecca_nelson1981@mail.com,Rebecca,Nelson,+14263448176,CA,,PROD-003,Gluco Control,blood_sugar,3,149,credit_card,cartpanda,approved,organic,ggl_glucocontrol_quiz_retarget
ORD-2026-12000,2026-02-09T10:37:27Z,order.approved,thomas.johnsongmail.com,Thomas,Johnson,,AU,,PROD-003,Gluco Control,blood_sugar,3,99,credit_card,cartpanda,approved,organic,fb_glucocontrol_quiz_cold
ORD-2026-12001,2026-02-05T12:13:48Z,order.approved,debra.allen@hotmail.com,Debra,Allen,+15525437923,US,TX,PROD-004,Mens Growth,male_enhancement,3,69,paypal,cartpanda,approved,facebook_ads,ggl_mensgrowth_vsl_lookalike
ORD-2026-12002,2026-02-02T15:55:06Z,order.approved,ashley.phillips@email.com,Ashley,Phillips,+447464766563,GB,,PROD-003,Gluco Control,blood_sugar,3,59,credit_card,cartpanda,approved,tiktok_ads,ggl_glucocontrol_quiz_retarget
ORD-2026-12003,2026-02-09T15:43:20Z,order.pending,maria.roberts30@outlook.com,Maria,Roberts,+447274169403,GB,,PROD-002,Memory Lift,memory,3,97,credit_card,cartpanda,declined,tiktok_ads,ggl_memorylift_quiz_retarget
ORD-2026-12004,2026-02-10T21:57:37Z,order.approved,gary_campbell1984@outlook.com,Gary,Campbell,+12931790481,US,NY,PROD-002,Memory Lift,memory,3,97,credit_card,digistore,approved,email_campaign,ggl_memorylift_vsl_retarget
ORD-2026-12005,2026-02-06T04:21:07Z,order.approved,jacob_roberts@icloud.com,Jacob,Roberts,+1800612ABCD,US,IL,PROD-005,Joint Flex,joint_health,3,49,credit_card,cartpanda,approved,tiktok_ads,ggl_jointflex_quiz_cold
ORD-2026-12006,2026-02-05T15:03:15Z,order.approved,elizabeth.robinson@mail.com,Elizabeth,Robinson,,NZ,,PROD-002,Memory Lift,memory,1,147,pix,cartpanda,approved,email_campaign,ggl_memorylift_vsl_retarget
ORD-2026-12007,2026-02-09T22:07:15Z,order.approved,christine.roberts1980@aol.com,Christine,Roberts,+14354694634,US,CA,PROD-002,Memory Lift,memory,3,147,credit_card,digistore,approved,facebook_ads,ggl_memorylift_vsl_cold
ORD-2026-12008,2026-02-11T02:30:15Z,order.approved,jason_jones@icloud.com,Jason,Jones,+16416944126,US,AZ,PROD-002,Memory Lift,memory,3,294,credit_card,cartpanda,pending,facebook_ads,fb_memorylift_vsl_retarget
ORD-2026-12009,2026-02-02T22:51:55Z,order.approved,ruth.millergmail.com,Ruth,Miller,+12511247595,US,FL,PROD-002,Memory Lift,memory,3,294,pix,cartpanda,approved,email_campaign,ggl_memorylift_advertorial_cold
ORD-2026-12010,2026-02-08T06:46:50Z,order.approved,amandabrown@yahoo.com,Amanda,Brown,+15034652414,US,TX,PROD-004,Mens Growth,male_enhancement,1,249,credit_card,digistore,approved,facebook_ads,ggl_mensgrowth_vsl_cold
ORD-2026-12011,2026-02-04T20:07:56Z,order.approved,helen.adams@aol.com,Helen,Adams,,US,AZ,PROD-002,Memory Lift,memory,1,49,credit_card,cartpanda,approved,organic,ggl_memorylift_advertorial_cold
ORD-2026-12012,2026-02-01T22:39:36Z,order.approved,ronald.jackson1986@hotmail.com,Ronald,Jackson,+13356855396,US,FL,PROD-004,Mens Growth,male_enhancement,1,189,credit_card,cartpanda,approved,google_ads,ggl_mensgrowth_quiz_lookalike
ORD-2026-12013,2026-02-05T11:56:06Z,order.chargeback,timothyturner20@aol.com,Timothy,Turner,+1555834,CA,,PROD-005,Joint Flex,joint_health,1,129,credit_card,cartpanda,approved,tiktok_ads,ggl_jointflex_advertorial_retarget
ORD-2026-12014,2026-02-05T13:47:28Z,order.approved,david.garcia@email,David,Garcia,+447437688153,GB,,PROD-004,Mens Growth,male_enhancement,3,69,credit_card,cartpanda,approved,google_ads,ggl_mensgrowth_vsl_retarget
ORD-2026-12015,2026-02-06T14:43:15Z,order.approved,joseph.king46@aol.com,Joseph,King,+19673592974,US,GA,PROD-001,Fit Burn,weight_loss,3,147,credit_card,cartpanda,approved,facebook_ads,ggl_fitburn_quiz_retarget
ORD-2026-12016,2026-02-08T15:12:52Z,order.approved,nicholas_parker@gmail.com,Nicholas,Parker,+1555508,AU,,PROD-002,Memory Lift,memory,3,97,credit_card,cartpanda,approved,tiktok_ads,ggl_memorylift_quiz_lookalike
ORD-2026-12017,2026-02-05T09:06:38Z,order.approved,amanda_evans94@aol.com,Amanda,Evans,+17232940214,US,WA,PROD-003,Gluco Control,blood_sugar,1,59,credit_card,cartpanda,approved,facebook_ads,ggl_glucocontrol_vsl_lookalike
ORD-2026-12018,2026-02-07T05:54:07Z,order.refunded,raymond.evans@email.com,Raymond,Evans,+61464424308,AU,,PROD-002,Memory Lift,memory,3,294,paypal,cartpanda,approved,email_campaign,ggl_memorylift_quiz_cold
ORD-2026-12019,2026-02-04T21:50:37Z,order.approved,stevenallen42@outlook.com,Steven,Allen,+18914585314,CA,,PROD-004,Mens Growth,male_enhancement,1,189,credit_card,cartpanda,pending,google_ads,fb_mensgrowth_advertorial_lookalike
ORD-2026-12020,2026-02-09T03:54:49Z,order.approved,jason_garcia2000@yahoo.com,,Garcia,+928285786023,NZ,,PROD-002,Memory Lift,memory,3,97,credit_card,cartpanda,approved,google_ads,fb_memorylift_vsl_retarget
ORD-2026-12021,2026-02-03T22:42:33Z,order.approved,andrewanderson1994@mail.com,Andrew,Anderson,+19369468772,CA,,PROD-005,Joint Flex,joint_health,6,49,credit_card,cartpanda,approved,google_ads,ggl_jointflex_advertorial_retarget
ORD-2026-12022,2026-02-05T18:20:57Z,order.approved,dorothy.phillips@outlook.com,Dorothy,Phillips,+1555823,US,OH,PROD-005,Joint Flex,joint_health,6,89,credit_card,cartpanda,approved,tiktok_ads,ggl_jointflex_advertorial_retarget
ORD-2026-12023,2026-02-07T21:34:47Z,order.refunded,lisathomas78@yahoo.com,Lisa,Thomas,+14798312114,US,TN,PROD-004,Mens Growth,male_enhancement,1,249,credit_card,cartpanda,approved,email_campaign,ggl_mensgrowth_advertorial_cold
ORD-2026-12024,2026-02-01T16:24:20Z,order.approved,raymond_johnson42@hotmail.com,Raymond,Johnson,+19708072684,US,NC,PROD-005,Joint Flex,joint_health,1,49,credit_card,cartpanda,approved,organic,fb_jointflex_advertorial_cold
ORD-2026-12025,2026-02-03T23:42:07Z,order.approved,james.rogers60@yahoo.com,James,Rogers,,CA,,PROD-001,Fit Burn,weight_loss,1,97,credit_card,digistore,declined,facebook_ads,ggl_fitburn_advertorial_cold
ORD-2026-12026,2026-02-03T06:49:19Z,order.approved,,Sarah,White,+13231689025,US,VA,PROD-004,Mens Growth,male_enhancement,6,129,credit_card,cartpanda,approved,tiktok_ads,fb_mensgrowth_quiz_lookalike
ORD-2026-12027,2026-02-03T21:11:46Z,order.approved,ruthsmith1999@mail.com,Ruth,Smith,+16958799287,US,AZ,PROD-004,Mens Growth,male_enhancement,1,249,paypal,cartpanda,approved,tiktok_ads,ggl_mensgrowth_vsl_retarget
ORD-2026-12028,2026-02-04T19:51:16Z,order.approved,stephanie.jackson@email.com,Stephanie,Jackson,+779633533290,NZ,,PROD-004,Mens Growth,male_enhancement,6,189,credit_card,cartpanda,approved,email_campaign,ggl_mensgrowth_quiz_cold
ORD-2026-12029,2026-02-06T05:37:23Z,order.approved,,Justin,Campbell,+61467460455,AU,,PROD-004,Mens Growth,male_enhancement,6,69,credit_card,digistore,approved,tiktok_ads,ggl_mensgrowth_quiz_retarget
ORD-2026-12030,2026-02-03T14:13:47Z,order.approved,george_white1998@aol.com,George,White,+14892686548,US,OH,PROD-002,Memory Lift,memory,1,97,credit_card,cartpanda,approved,google_ads,ggl_memorylift_vsl_lookalike
ORD-2026-12031,2026-02-08T11:55:00Z,order.approved,raymond_rodriguez61@hotmail.com,Raymond,Rodriguez,+13881861958,US,NC,PROD-001,Fit Burn,weight_loss,1,147,credit_card,cartpanda,approved,email_campaign,ggl_fitburn_vsl_lookalike
ORD-2026-12032,2026-02-11T03:50:39Z,order.approved,davidmartinez49@hotmail.com,David,Martinez,,US,AZ,PROD-005,Joint Flex,joint_health,3,49,credit_card,cartpanda,approved,facebook_ads,ggl_jointflex_quiz_cold
ORD-2026-12033,2026-02-07T22:44:38Z,order.approved,paul_phillips5@icloud.com,Paul,Phillips,+14898617381,US,FL,PROD-003,Gluco Control,blood_sugar,1,99,paypal,cartpanda,approved,organic,ggl_glucocontrol_advertorial_cold
ORD-2026-12034,2026-02-10T17:28:07Z,order.approved,debra.moore@email,Debra,Moore,+447311833723,GB,,PROD-002,Memory Lift,memory,3,97,credit_card,cartpanda,approved,organic,ggl_memorylift_advertorial_cold
ORD-2026-12035,2026-02-11T02:01:48Z,order.approved,emily.king@email.com,Emily,King,+61473142185,AU,,PROD-003,Gluco Control,blood_sugar,3,59,pix,digistore,approved,email_campaign,ggl_glucocontrol_quiz_retarget
ORD-2026-12036,2026-02-02T13:21:26Z,order.approved,sandra_anderson1992@gmail.com,Sandra,Anderson,+16652477398,US,NJ,PROD-004,Mens Growth,male_enhancement,6,69,credit_card,cartpanda,approved,email_campaign,ggl_mensgrowth_vsl_lookalike
ORD-2026-12037,2026-02-01T14:17:35Z,order.approved,debra_scott@gmail.com,Debra,Scott,+18455014745,US,IL,PROD-001,Fit Burn,weight_loss,3,147,credit_card,cartpanda,approved,organic,ggl_fitburn_vsl_cold
ORD-2026-12038,2026-02-08T15:29:35Z,order.approved,thomas_scott1999@icloud.com,Thomas,Scott,+13392171218,US,NC,PROD-002,Memory Lift,memory,6,147,pix,cartpanda,approved,organic,ggl_memorylift_vsl_retarget
ORD-2026-12039,2026-02-09T20:29:59Z,order.approved,timothy.perez1987@outlook.com,Timothy,Perez,+14397891662,US,TX,PROD-004,Mens Growth,male_enhancement,1,249,credit_card,digistore,approved,email_campaign,ggl_mensgrowth_quiz_lookalike
ORD-2026-12040,2026-02-08T08:46:09Z,order.approved,elizabethgreen20@mail.com,Elizabeth,Green,+14716680114,US,WI,PROD-002,Memory Lift,memory,3,49,paypal,cartpanda,approved,facebook_ads,ggl_memorylift_quiz_lookalike
ORD-2026-12041,2026-02-05T07:05:27Z,order.approved,jacobharris91@yahoo.com,Jacob,Harris,+447710414012,GB,,PROD-004,Mens Growth,male_enhancement,1,69,credit_card,cartpanda,approved,facebook_ads,ggl_mensgrowth_advertorial_retarget
ORD-2026-12042,2026-02-11T05:15:31Z,order.approved,deborah.martinez1994@hotmail.com,Deborah,Martinez,4611157662,US,MA,PROD-005,Joint Flex,joint_health,6,89,credit_card,digistore,approved,google_ads,fb_jointflex_advertorial_retarget
ORD-2026-12043,2026-02-04T20:36:22Z,order.approved,timothy_phillips@mail.com,Timothy,Phillips,+18747640518,US,NC,PROD-003,Gluco Control,blood_sugar,6,149,credit_card,cartpanda,approved,facebook_ads,ggl_glucocontrol_quiz_retarget
ORD-2026-12044,2026-02-04T04:06:57Z,order.approved,edwardrogers6@gmail.com,Edward,Rogers,+17937121355,US,PA,PROD-005,Joint Flex,joint_health,3,89,credit_card,cartpanda,approved,email_campaign,ggl_jointflex_vsl_cold
ORD-2026-12045,2026-02-06T07:55:21Z,order.approved,debra_robinson@mail.com,Debra,Robinson,+18927667458,US,MO,PROD-005,Joint Flex,joint_health,3,89,credit_card,cartpanda,approved,facebook_ads,ggl_jointflex_quiz_cold
ORD-2026-12046,2026-02-09T18:58:39Z,order.approved,larry.robinson@email,,Robinson,+12648789116,CA,,PROD-003,Gluco Control,blood_sugar,6,149,paypal,cartpanda,approved,email_campaign,fb_glucocontrol_vsl_cold
ORD-2026-12047,2026-02-09T21:37:47Z,order.refunded,robert.white@mail.com,Robert,White,+17017847048,US,NC,PROD-001,Fit Burn,weight_loss,1,97,credit_card,digistore,approved,google_ads,ggl_fitburn_advertorial_cold
ORD-2026-12048,2026-02-08T10:42:13Z,order.approved,ryanmiller@mail.com,Ryan,Miller,+15415086407,CA,,PROD-003,Gluco Control,blood_sugar,3,59,credit_card,cartpanda,approved,facebook_ads,ggl_glucocontrol_vsl_lookalike
ORD-2026-12049,2026-02-05T13:07:42Z,order.approved,nancy.moore@aol.com,Nancy,Moore,+15311264762,US,IL,PROD-002,Memory Lift,memory,1,147,credit_card,cartpanda,approved,email_campaign,ggl_memorylift_vsl_lookalike
ORD-2026-12050,2026-02-09T17:29:41Z,order.approved,james.hill62@icloud.com,,Hill,+13109225346,US,MA,PROD-003,Gluco Control,blood_sugar,1,199,credit_card,cartpanda,approved,organic,ggl_glucocontrol_vsl_cold
ORD-2026-12051,2026-02-10T21:06:50Z,order.approved,sandra.turner2000@icloud.com,Sandra,Turner,+447886325468,GB,,PROD-005,Joint Flex,joint_health,3,179,credit_card,cartpanda,approved,email_campaign,ggl_jointflex_advertorial_retarget
ORD-2026-12052,2026-02-08T10:05:53Z,order.approved,melissa.stewart1983@icloud.com,Melissa,Stewart,+15813182975,US,MO,PROD-003,Gluco Control,blood_sugar,6,149,credit_card,cartpanda,approved,organic,ggl_glucocontrol_quiz_cold
ORD-2026-12053,2026-02-04T12:42:30Z,order.approved,nicholas.lewis45@gmail.com,Nicholas,Lewis,+19805673599,CA,,PROD-004,Mens Growth,male_enhancement,1,189,credit_card,cartpanda,approved,organic,ggl_mensgrowth_quiz_lookalike
ORD-2026-12054,2026-02-06T08:11:55Z,order.approved,sarahroberts@yahoo.com,Sarah,Roberts,+19581514340,CA,,PROD-003,Gluco Control,blood_sugar,1,99,credit_card,digistore,approved,google_ads,ggl_glucocontrol_advertorial_retarget
ORD-2026-12055,2026-02-02T05:05:17Z,order.approved,ruthwilson1995@outlook.com,Ruth,Wilson,+16245582979,US,OH,PROD-003,Gluco Control,blood_sugar,3,59,pix,cartpanda,approved,tiktok_ads,ggl_glucocontrol_vsl_retarget
ORD-2026-12056,2026-02-05T14:49:08Z,order.chargeback,scott_baker@gmail.com,,Baker,+17098225192,CA,,PROD-003,Gluco Control,blood_sugar,1,99,credit_card,cartpanda,approved,organic,ggl_glucocontrol_quiz_lookalike
ORD-2026-12057,2026-02-08T02:25:45Z,order.approved,sharon_jones38@gmail.com,Sharon,Jones,+1800275ABCD,US,WI,PROD-001,Fit Burn,weight_loss,6,49,credit_card,digistore,approved,facebook_ads,ggl_fitburn_vsl_cold
ORD-2026-12058,2026-02-03T10:32:40Z,order.approved,deborahperez66@hotmail.com,Deborah,Perez,+19443477824,US,GA,PROD-005,Joint Flex,joint_health,1,179,credit_card,cartpanda,approved,google_ads,ggl_jointflex_quiz_cold
ORD-2026-12059,2026-02-10T18:55:40Z,order.approved,maria.anderson57@outlook.com,Maria,Anderson,+815536224717,IE,,PROD-004,Mens Growth,male_enhancement,6,249,credit_card,cartpanda,approved,email_campaign,ggl_mensgrowth_vsl_cold
ORD-2026-12060,2026-02-01T22:58:51Z,order.approved,michellethompson1990@outlook.com,Michelle,Thompson,+17133531028,US,TX,PROD-001,Fit Burn,weight_loss,6,197,credit_card,cartpanda,approved,facebook_ads,ggl_fitburn_quiz_cold
ORD-2026-12061,2026-02-07T05:38:03Z,order.approved,emilyjackson43@gmail.com,Emily,Jackson,+61471811332,AU,,PROD-004,Mens Growth,male_enhancement,6,129,credit_card,cartpanda,approved,organic,ggl_mensgrowth_advertorial_cold
ORD-2026-12062,2026-02-04T05:44:53Z,order.refunded,josephlewis1982@icloud.com,Joseph,Lewis,+16339531021,US,VA,PROD-004,Mens Growth,male_enhancement,1,69,credit_card,cartpanda,approved,google_ads,ggl_mensgrowth_advertorial_retarget
ORD-2026-12063,2026-02-09T09:42:21Z,order.pending,stevenmoore17@yahoo.com,Steven,Moore,+1555285,US,WI,PROD-002,Memory Lift,memory,1,147,credit_card,digistore,approved,facebook_ads,ggl_memorylift_advertorial_lookalike
ORD-2026-12064,2026-02-08T14:23:43Z,order.approved,brian_wright60@aol.com,Brian,Wright,+447540538997,GB,,PROD-003,Gluco Control,blood_sugar,6,99,credit_card,cartpanda,approved,google_ads,ggl_glucocontrol_vsl_lookalike
ORD-2026-12065,2026-02-09T12:53:27Z,order.approved,helen.robinson@,Helen,Robinson,+16616865064,US,CA,PROD-001,Fit Burn,weight_loss,1,147,credit_card,cartpanda,approved,organic,ggl_fitburn_vsl_retarget
ORD-2026-12066,2026-02-03T09:18:58Z,order.approved,williamrobinson18@aol.com,William,Robinson,+12052329187,US,CA,PROD-001,Fit Burn,weight_loss,3,49,credit_card,cartpanda,approved,organic,ggl_fitburn_quiz_retarget
